experiment_id,label,scope,endpoint,panel_delta,panel_sign,panel_holm_adjusted_p,panel_holm_significant,reviewer_a_delta,reviewer_b_delta,reviewer_c_delta,reviewer_delta_min,reviewer_delta_max,reviewer_delta_range,all_reviewers_same_direction,all_reviewers_and_panel_same_direction,reviewer_holm_significant_n,panel_and_all_reviewers_holm_robust_same_direction,provenance
E5,add_synonym5_vs_base4,MCR,compatible_partial,0.02,positive,1.0,False,0.0,0.01,0.02,0.0,0.02,0.02,False,False,0,False,model_reviewer_perturbation_not_root
E5,add_synonym5_vs_base4,MCR,complete_or_compatible_partial,-0.13,negative,0.07016406673938036,False,-0.14,-0.14,-0.13,-0.14,-0.13,0.010000000000000009,True,True,2,False,model_reviewer_perturbation_not_root
E5,add_unrelated5_vs_base4,ALL,clinical_complete,-0.175,negative,8.229058062081407e-06,True,-0.175,-0.17,-0.17,-0.175,-0.17,0.004999999999999977,True,True,3,True,model_reviewer_perturbation_not_root
E5,add_unrelated5_vs_base4,ALL,compatible_partial,0.015,positive,1.0,False,0.015,0.01,0.0,0.0,0.015,0.015,False,False,0,False,model_reviewer_perturbation_not_root
E5,add_unrelated5_vs_base4,ALL,complete_or_compatible_partial,-0.16,negative,4.715187742476701e-06,True,-0.16,-0.16,-0.17,-0.17,-0.16,0.010000000000000009,True,True,3,True,model_reviewer_perturbation_not_root
E5,add_unrelated5_vs_base4,DA,clinical_complete,-0.08,negative,0.461273193359375,False,-0.09,-0.07,-0.07,-0.09,-0.07,0.01999999999999999,True,True,0,False,model_reviewer_perturbation_not_root
E5,add_unrelated5_vs_base4,DA,compatible_partial,0.03,positive,1.0,False,0.04,0.02,0.0,0.0,0.04,0.04,False,False,0,False,model_reviewer_perturbation_not_root
E5,add_unrelated5_vs_base4,DA,complete_or_compatible_partial,-0.05,negative,0.453125,False,-0.05,-0.05,-0.07,-0.07,-0.05,0.020000000000000004,True,True,0,False,model_reviewer_perturbation_not_root
E5,add_unrelated5_vs_base4,MCR,clinical_complete,-0.27,negative,1.3861805200576782e-05,True,-0.26,-0.27,-0.27,-0.27,-0.26,0.010000000000000009,True,True,3,True,model_reviewer_perturbation_not_root
E5,add_unrelated5_vs_base4,MCR,compatible_partial,0.0,zero,1.0,False,-0.01,0.0,0.0,-0.01,0.0,0.01,False,False,0,False,model_reviewer_perturbation_not_root
E5,add_unrelated5_vs_base4,MCR,complete_or_compatible_partial,-0.27,negative,7.005874067544937e-06,True,-0.27,-0.27,-0.27,-0.27,-0.27,0.0,True,True,3,True,model_reviewer_perturbation_not_root
E5,nested_width6_vs_base4,ALL,clinical_complete,-0.24,negative,5.83377700313914e-10,True,-0.24,-0.235,-0.23,-0.24,-0.23,0.009999999999999981,True,True,3,True,model_reviewer_perturbation_not_root
E5,nested_width6_vs_base4,ALL,compatible_partial,0.025,positive,1.0,False,0.015,0.015,-0.005,-0.005,0.015,0.02,False,False,0,False,model_reviewer_perturbation_not_root
E5,nested_width6_vs_base4,ALL,complete_or_compatible_partial,-0.215,negative,1.4497842926175508e-09,True,-0.225,-0.22,-0.235,-0.235,-0.22,0.014999999999999986,True,True,3,True,model_reviewer_perturbation_not_root
E5,nested_width6_vs_base4,DA,clinical_complete,-0.14,negative,0.015460968017578125,True,-0.15,-0.13,-0.12,-0.15,-0.12,0.03,True,True,2,False,model_reviewer_perturbation_not_root
E5,nested_width6_vs_base4,DA,compatible_partial,0.02,positive,1.0,False,0.03,0.01,-0.03,-0.03,0.03,0.06,False,False,0,False,model_reviewer_perturbation_not_root
E5,nested_width6_vs_base4,DA,complete_or_compatible_partial,-0.12,negative,0.00341796875,True,-0.12,-0.12,-0.15,-0.15,-0.12,0.03,True,True,3,True,model_reviewer_perturbation_not_root
E5,nested_width6_vs_base4,MCR,clinical_complete,-0.34,negative,1.3625503925140947e-07,True,-0.33,-0.34,-0.34,-0.34,-0.33,0.010000000000000009,True,True,3,True,model_reviewer_perturbation_not_root
E5,nested_width6_vs_base4,MCR,compatible_partial,0.03,positive,1.0,False,0.0,0.02,0.02,0.0,0.02,0.02,False,False,0,False,model_reviewer_perturbation_not_root
E5,nested_width6_vs_base4,MCR,complete_or_compatible_partial,-0.31,negative,2.0118968677707016e-06,True,-0.33,-0.32,-0.32,-0.33,-0.32,0.010000000000000009,True,True,3,True,model_reviewer_perturbation_not_root
E5,nested_width8_vs_base4,ALL,clinical_complete,-0.3,negative,1.7722822721107784e-13,True,-0.295,-0.295,-0.295,-0.295,-0.295,0.0,True,True,3,True,model_reviewer_perturbation_not_root
E5,nested_width8_vs_base4,ALL,compatible_partial,0.035,positive,1.0,False,0.03,0.03,0.02,0.02,0.03,0.009999999999999998,True,True,0,False,model_reviewer_perturbation_not_root
E5,nested_width8_vs_base4,ALL,complete_or_compatible_partial,-0.265,negative,2.4868995751603507e-14,True,-0.265,-0.265,-0.275,-0.275,-0.265,0.010000000000000009,True,True,3,True,model_reviewer_perturbation_not_root
E5,nested_width8_vs_base4,DA,clinical_complete,-0.19,negative,0.0012521743774414062,True,-0.19,-0.18,-0.18,-0.19,-0.18,0.010000000000000009,True,True,3,True,model_reviewer_perturbation_not_root
E5,nested_width8_vs_base4,DA,compatible_partial,0.05,positive,1.0,False,0.05,0.05,0.02,0.02,0.05,0.030000000000000002,True,True,0,False,model_reviewer_perturbation_not_root
E5,nested_width8_vs_base4,DA,complete_or_compatible_partial,-0.14,negative,0.0009765625,True,-0.14,-0.13,-0.16,-0.16,-0.13,0.03,True,True,3,True,model_reviewer_perturbation_not_root
E5,nested_width8_vs_base4,MCR,clinical_complete,-0.41,negative,4.711182555183768e-10,True,-0.4,-0.41,-0.41,-0.41,-0.4,0.009999999999999953,True,True,3,True,model_reviewer_perturbation_not_root
E5,nested_width8_vs_base4,MCR,compatible_partial,0.02,positive,1.0,False,0.01,0.01,0.02,0.01,0.02,0.01,True,True,0,False,model_reviewer_perturbation_not_root
E5,nested_width8_vs_base4,MCR,complete_or_compatible_partial,-0.39,negative,3.055902197957039e-10,True,-0.39,-0.4,-0.39,-0.4,-0.39,0.010000000000000009,True,True,3,True,model_reviewer_perturbation_not_root
E5,remove_non_gold3_vs_base4,ALL,clinical_complete,0.045,positive,0.17546524899080396,False,0.045,0.05,0.05,0.045,0.05,0.0050000000000000044,True,True,0,False,model_reviewer_perturbation_not_root
E5,remove_non_gold3_vs_base4,ALL,compatible_partial,-0.02,negative,1.0,False,-0.03,-0.025,-0.025,-0.03,-0.025,0.0049999999999999975,True,True,0,False,model_reviewer_perturbation_not_root
E5,remove_non_gold3_vs_base4,ALL,complete_or_compatible_partial,0.025,positive,0.42435622215270996,False,0.015,0.025,0.025,0.015,0.025,0.010000000000000002,True,True,0,False,model_reviewer_perturbation_not_root
E5,remove_non_gold3_vs_base4,DA,clinical_complete,0.05,positive,0.461273193359375,False,0.04,0.06,0.06,0.04,0.06,0.019999999999999997,True,True,0,False,model_reviewer_perturbation_not_root
E5,remove_non_gold3_vs_base4,DA,compatible_partial,-0.05,negative,1.0,False,-0.05,-0.06,-0.07,-0.07,-0.05,0.020000000000000004,True,True,0,False,model_reviewer_perturbation_not_root
E5,remove_non_gold3_vs_base4,DA,complete_or_compatible_partial,0.0,zero,1.0,False,-0.01,0.0,-0.01,-0.01,0.0,0.01,False,False,0,False,model_reviewer_perturbation_not_root
E5,remove_non_gold3_vs_base4,MCR,clinical_complete,0.04,positive,0.454498291015625,False,0.05,0.04,0.04,0.04,0.05,0.010000000000000002,True,True,0,False,model_reviewer_perturbation_not_root
E5,remove_non_gold3_vs_base4,MCR,compatible_partial,0.01,positive,1.0,False,-0.01,0.01,0.02,-0.01,0.02,0.03,False,False,0,False,model_reviewer_perturbation_not_root
E5,remove_non_gold3_vs_base4,MCR,complete_or_compatible_partial,0.05,positive,0.3017578125,False,0.04,0.05,0.06,0.04,0.06,0.019999999999999997,True,True,0,False,model_reviewer_perturbation_not_root
E5,width8_vs_width6,ALL,clinical_complete,-0.06,negative,0.022655844688415527,True,-0.055,-0.06,-0.065,-0.065,-0.055,0.010000000000000002,True,True,3,True,model_reviewer_perturbation_not_root
E5,width8_vs_width6,ALL,compatible_partial,0.01,positive,0.75390625,False,0.015,0.015,0.025,0.015,0.025,0.010000000000000002,True,True,0,False,model_reviewer_perturbation_not_root
E5,width8_vs_width6,ALL,complete_or_compatible_partial,-0.05,negative,0.052478790283203125,False,-0.04,-0.045,-0.04,-0.045,-0.04,0.0049999999999999975,True,True,0,False,model_reviewer_perturbation_not_root
E5,width8_vs_width6,DA,clinical_complete,-0.05,negative,0.0625,False,-0.04,-0.05,-0.06,-0.06,-0.04,0.019999999999999997,True,True,1,False,model_reviewer_perturbation_not_root
E5,width8_vs_width6,DA,compatible_partial,0.03,positive,0.375,False,0.02,0.04,0.05,0.02,0.05,0.030000000000000002,True,True,0,False,model_reviewer_perturbation_not_root
E5,width8_vs_width6,DA,complete_or_compatible_partial,-0.02,negative,0.625,False,-0.02,-0.01,-0.01,-0.02,-0.01,0.01,True,True,0,False,model_reviewer_perturbation_not_root
E5,width8_vs_width6,MCR,clinical_complete,-0.07,negative,0.1670684814453125,False,-0.07,-0.07,-0.07,-0.07,-0.07,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E5,width8_vs_width6,MCR,compatible_partial,-0.01,negative,1.0,False,0.01,-0.01,0.0,-0.01,0.01,0.02,False,False,0,False,model_reviewer_perturbation_not_root
E5,width8_vs_width6,MCR,complete_or_compatible_partial,-0.08,negative,0.09625244140625,False,-0.06,-0.08,-0.07,-0.08,-0.06,0.020000000000000004,True,True,0,False,model_reviewer_perturbation_not_root
E6,flat_vs_raw,ALL,clinical_complete,-0.07666666666666666,negative,0.015241043710051394,True,-0.08333333333333333,-0.09,-0.06333333333333334,-0.09,-0.06333333333333334,0.026666666666666658,True,True,3,True,model_reviewer_perturbation_not_root
E6,flat_vs_raw,ALL,compatible_partial,-0.07333333333333333,negative,0.016064578952400876,True,-0.06333333333333334,-0.05,-0.08666666666666667,-0.08666666666666667,-0.05,0.03666666666666667,True,True,1,False,model_reviewer_perturbation_not_root
E6,flat_vs_raw,ALL,complete_or_compatible_partial,-0.15,negative,5.0443073069309055e-06,True,-0.14666666666666667,-0.14,-0.15,-0.15,-0.14,0.009999999999999981,True,True,3,True,model_reviewer_perturbation_not_root
E6,flat_vs_raw,DA,clinical_complete,-0.09333333333333334,negative,0.04861302021890879,True,-0.12666666666666668,-0.11333333333333333,-0.06666666666666667,-0.12666666666666668,-0.06666666666666667,0.06000000000000001,True,True,2,False,model_reviewer_perturbation_not_root
E6,flat_vs_raw,DA,compatible_partial,-0.10666666666666667,negative,0.05856141834738082,False,-0.08,-0.08,-0.14666666666666667,-0.14666666666666667,-0.08,0.06666666666666667,True,True,1,False,model_reviewer_perturbation_not_root
E6,flat_vs_raw,DA,complete_or_compatible_partial,-0.2,negative,4.772266335351105e-05,True,-0.20666666666666667,-0.19333333333333333,-0.21333333333333335,-0.21333333333333335,-0.19333333333333333,0.020000000000000018,True,True,3,True,model_reviewer_perturbation_not_root
E6,flat_vs_raw,MCR,clinical_complete,-0.06,negative,0.36623436212539673,False,-0.04,-0.06666666666666667,-0.06,-0.06666666666666667,-0.04,0.026666666666666665,True,True,0,False,model_reviewer_perturbation_not_root
E6,flat_vs_raw,MCR,compatible_partial,-0.04,negative,0.630340576171875,False,-0.04666666666666667,-0.02,-0.02666666666666667,-0.04666666666666667,-0.02,0.02666666666666667,True,True,0,False,model_reviewer_perturbation_not_root
E6,flat_vs_raw,MCR,complete_or_compatible_partial,-0.1,negative,0.08259946748876246,False,-0.08666666666666667,-0.08666666666666667,-0.08666666666666667,-0.08666666666666667,-0.08666666666666667,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E6,graph_vs_flat,ALL,clinical_complete,-0.023333333333333334,negative,0.28104151505976915,False,-0.03,-0.016666666666666666,-0.03,-0.03,-0.016666666666666666,0.013333333333333332,True,True,0,False,model_reviewer_perturbation_not_root
E6,graph_vs_flat,ALL,compatible_partial,0.013333333333333334,positive,0.6271025701571489,False,0.0033333333333333335,-0.0033333333333333335,0.02,-0.0033333333333333335,0.02,0.023333333333333334,False,False,0,False,model_reviewer_perturbation_not_root
E6,graph_vs_flat,ALL,complete_or_compatible_partial,-0.01,negative,0.7754496546815659,False,-0.02666666666666667,-0.02,-0.01,-0.02666666666666667,-0.01,0.01666666666666667,True,True,0,False,model_reviewer_perturbation_not_root
E6,graph_vs_flat,DA,clinical_complete,-0.04666666666666667,negative,0.09228515625,False,-0.03333333333333333,-0.04,-0.05333333333333334,-0.05333333333333334,-0.03333333333333333,0.020000000000000004,True,True,0,False,model_reviewer_perturbation_not_root
E6,graph_vs_flat,DA,compatible_partial,0.02,positive,0.7011080384254456,False,-0.013333333333333334,0.013333333333333334,0.03333333333333333,-0.013333333333333334,0.03333333333333333,0.04666666666666667,False,False,0,False,model_reviewer_perturbation_not_root
E6,graph_vs_flat,DA,complete_or_compatible_partial,-0.02666666666666667,negative,0.557197093963623,False,-0.04666666666666667,-0.02666666666666667,-0.02,-0.04666666666666667,-0.02,0.02666666666666667,True,True,0,False,model_reviewer_perturbation_not_root
E6,graph_vs_flat,MCR,clinical_complete,0.0,zero,1.0,False,-0.02666666666666667,0.006666666666666667,-0.006666666666666667,-0.02666666666666667,0.006666666666666667,0.03333333333333333,False,False,0,False,model_reviewer_perturbation_not_root
E6,graph_vs_flat,MCR,compatible_partial,0.006666666666666667,positive,1.0,False,0.02,-0.02,0.006666666666666667,-0.02,0.02,0.04,False,False,0,False,model_reviewer_perturbation_not_root
E6,graph_vs_flat,MCR,complete_or_compatible_partial,0.006666666666666667,positive,1.0,False,-0.006666666666666667,-0.013333333333333334,0.0,-0.013333333333333334,0.0,0.013333333333333334,False,False,0,False,model_reviewer_perturbation_not_root
E6,graph_vs_raw,ALL,clinical_complete,-0.1,negative,0.00021999655190846346,True,-0.11333333333333333,-0.10666666666666667,-0.09333333333333334,-0.11333333333333333,-0.09333333333333334,0.01999999999999999,True,True,3,True,model_reviewer_perturbation_not_root
E6,graph_vs_raw,ALL,compatible_partial,-0.06,negative,0.022703182873556216,True,-0.06,-0.05333333333333334,-0.06666666666666667,-0.06666666666666667,-0.05333333333333334,0.013333333333333329,True,True,1,False,model_reviewer_perturbation_not_root
E6,graph_vs_raw,ALL,complete_or_compatible_partial,-0.16,negative,1.7613991243788598e-07,True,-0.17333333333333334,-0.16,-0.16,-0.17333333333333334,-0.16,0.013333333333333336,True,True,3,True,model_reviewer_perturbation_not_root
E6,graph_vs_raw,DA,clinical_complete,-0.14,negative,0.00031114742159843445,True,-0.16,-0.15333333333333332,-0.12,-0.16,-0.12,0.04000000000000001,True,True,3,True,model_reviewer_perturbation_not_root
E6,graph_vs_raw,DA,compatible_partial,-0.08666666666666667,negative,0.08191918302327394,False,-0.09333333333333334,-0.06666666666666667,-0.11333333333333333,-0.11333333333333333,-0.06666666666666667,0.04666666666666666,True,True,1,False,model_reviewer_perturbation_not_root
E6,graph_vs_raw,DA,complete_or_compatible_partial,-0.22666666666666666,negative,4.2154874790867325e-07,True,-0.25333333333333335,-0.22,-0.23333333333333334,-0.25333333333333335,-0.22,0.033333333333333354,True,True,3,True,model_reviewer_perturbation_not_root
E6,graph_vs_raw,MCR,clinical_complete,-0.06,negative,0.36623436212539673,False,-0.06666666666666667,-0.06,-0.06666666666666667,-0.06666666666666667,-0.06,0.006666666666666668,True,True,0,False,model_reviewer_perturbation_not_root
E6,graph_vs_raw,MCR,compatible_partial,-0.03333333333333333,negative,0.630340576171875,False,-0.02666666666666667,-0.04,-0.02,-0.04,-0.02,0.02,True,True,0,False,model_reviewer_perturbation_not_root
E6,graph_vs_raw,MCR,complete_or_compatible_partial,-0.09333333333333334,negative,0.08259946748876246,False,-0.09333333333333334,-0.1,-0.08666666666666667,-0.1,-0.08666666666666667,0.013333333333333336,True,True,0,False,model_reviewer_perturbation_not_root
E6x,unpadded_vs_padded,ALL,clinical_complete,0.013333333333333334,positive,0.5966148958541453,False,0.0,0.016666666666666666,0.013333333333333334,0.0,0.016666666666666666,0.016666666666666666,False,False,0,False,model_reviewer_perturbation_not_root
E6x,unpadded_vs_padded,ALL,compatible_partial,-0.016666666666666666,negative,0.5113757815852296,False,-0.02,-0.03,-0.006666666666666667,-0.03,-0.006666666666666667,0.02333333333333333,True,True,0,False,model_reviewer_perturbation_not_root
E6x,unpadded_vs_padded,ALL,complete_or_compatible_partial,-0.0033333333333333335,negative,1.0,False,-0.02,-0.013333333333333334,0.006666666666666667,-0.02,0.006666666666666667,0.02666666666666667,False,False,0,False,model_reviewer_perturbation_not_root
E6x,unpadded_vs_padded,DA,clinical_complete,-0.006666666666666667,negative,1.0,False,-0.02,0.0,0.0,-0.02,0.0,0.02,False,False,0,False,model_reviewer_perturbation_not_root
E6x,unpadded_vs_padded,DA,compatible_partial,-0.02666666666666667,negative,0.557197093963623,False,-0.04,-0.02,-0.02666666666666667,-0.04,-0.02,0.02,True,True,0,False,model_reviewer_perturbation_not_root
E6x,unpadded_vs_padded,DA,complete_or_compatible_partial,-0.03333333333333333,negative,0.42435622215270996,False,-0.06,-0.02,-0.02666666666666667,-0.06,-0.02,0.039999999999999994,True,True,1,False,model_reviewer_perturbation_not_root
E6x,unpadded_vs_padded,MCR,clinical_complete,0.03333333333333333,positive,0.359283447265625,False,0.02,0.03333333333333333,0.02666666666666667,0.02,0.03333333333333333,0.013333333333333332,True,True,0,False,model_reviewer_perturbation_not_root
E6x,unpadded_vs_padded,MCR,compatible_partial,-0.006666666666666667,negative,1.0,False,0.0,-0.04,0.013333333333333334,-0.04,0.013333333333333334,0.05333333333333334,False,False,0,False,model_reviewer_perturbation_not_root
E6x,unpadded_vs_padded,MCR,complete_or_compatible_partial,0.02666666666666667,positive,0.480682373046875,False,0.02,-0.006666666666666667,0.04,-0.006666666666666667,0.04,0.04666666666666667,False,False,0,False,model_reviewer_perturbation_not_root
E7b,exact_vs_legacy,ALL,clinical_complete,0.0325,positive,0.00885009765625,True,0.025,0.0375,0.0325,0.025,0.0375,0.012499999999999997,True,True,2,False,model_reviewer_perturbation_not_root
E7b,exact_vs_legacy,ALL,compatible_partial,-0.0375,negative,0.10687762107542209,False,-0.0275,-0.0375,-0.045,-0.045,-0.0275,0.017499999999999998,True,True,1,False,model_reviewer_perturbation_not_root
E7b,exact_vs_legacy,ALL,complete_or_compatible_partial,-0.005,negative,1.0,False,-0.0025,0.0,-0.0125,-0.0125,0.0,0.0125,False,False,0,False,model_reviewer_perturbation_not_root
E7b,exact_vs_legacy,DA,clinical_complete,0.027522935779816515,positive,0.0625,False,0.027522935779816515,0.03211009174311927,0.027522935779816515,0.027522935779816515,0.03211009174311927,0.0045871559633027525,True,True,1,False,model_reviewer_perturbation_not_root
E7b,exact_vs_legacy,DA,compatible_partial,-0.045871559633027525,negative,0.24289896991103888,False,-0.045871559633027525,-0.04128440366972477,-0.045871559633027525,-0.045871559633027525,-0.04128440366972477,0.0045871559633027525,True,True,0,False,model_reviewer_perturbation_not_root
E7b,exact_vs_legacy,DA,complete_or_compatible_partial,-0.01834862385321101,negative,0.5715881884098053,False,-0.01834862385321101,-0.009174311926605505,-0.01834862385321101,-0.01834862385321101,-0.009174311926605505,0.009174311926605505,True,True,0,False,model_reviewer_perturbation_not_root
E7b,exact_vs_legacy,MCR,clinical_complete,0.038461538461538464,positive,0.1845703125,False,0.02197802197802198,0.04395604395604396,0.038461538461538464,0.02197802197802198,0.04395604395604396,0.02197802197802198,True,True,0,False,model_reviewer_perturbation_not_root
E7b,exact_vs_legacy,MCR,compatible_partial,-0.027472527472527472,negative,0.71856689453125,False,-0.005494505494505495,-0.03296703296703297,-0.04395604395604396,-0.04395604395604396,-0.005494505494505495,0.038461538461538464,True,True,0,False,model_reviewer_perturbation_not_root
E7b,exact_vs_legacy,MCR,complete_or_compatible_partial,0.01098901098901099,positive,0.75390625,False,0.016483516483516484,0.01098901098901099,-0.005494505494505495,-0.005494505494505495,0.016483516483516484,0.02197802197802198,False,False,0,False,model_reviewer_perturbation_not_root
E7b,typed_vs_exact,ALL,clinical_complete,0.005,positive,0.625,False,0.005,0.005,0.005,0.005,0.005,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E7b,typed_vs_exact,ALL,compatible_partial,-0.0075,negative,0.5810546875,False,-0.0075,-0.0075,-0.0075,-0.0075,-0.0075,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E7b,typed_vs_exact,ALL,complete_or_compatible_partial,-0.0025,negative,1.0,False,-0.0025,-0.0025,-0.0025,-0.0025,-0.0025,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E7b,typed_vs_exact,DA,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E7b,typed_vs_exact,DA,compatible_partial,-0.022935779816513763,negative,0.24289896991103888,False,-0.013761467889908258,-0.022935779816513763,-0.01834862385321101,-0.022935779816513763,-0.013761467889908258,0.009174311926605505,True,True,0,False,model_reviewer_perturbation_not_root
E7b,typed_vs_exact,DA,complete_or_compatible_partial,-0.022935779816513763,negative,0.453125,False,-0.013761467889908258,-0.022935779816513763,-0.01834862385321101,-0.022935779816513763,-0.013761467889908258,0.009174311926605505,True,True,0,False,model_reviewer_perturbation_not_root
E7b,typed_vs_exact,MCR,clinical_complete,0.01098901098901099,positive,0.625,False,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E7b,typed_vs_exact,MCR,compatible_partial,0.01098901098901099,positive,0.71856689453125,False,0.0,0.01098901098901099,0.005494505494505495,0.0,0.01098901098901099,0.01098901098901099,False,False,0,False,model_reviewer_perturbation_not_root
E7b,typed_vs_exact,MCR,complete_or_compatible_partial,0.02197802197802198,positive,0.4375,False,0.01098901098901099,0.02197802197802198,0.016483516483516484,0.01098901098901099,0.02197802197802198,0.01098901098901099,True,True,0,False,model_reviewer_perturbation_not_root
E7c,bounded_vs_directional,ALL,clinical_complete,-0.0033444816053511705,negative,1.0,False,0.0,-0.0033444816053511705,-0.0033444816053511705,-0.0033444816053511705,0.0,0.0033444816053511705,False,False,0,False,model_reviewer_perturbation_not_root
E7c,bounded_vs_directional,ALL,compatible_partial,0.016722408026755852,positive,0.603515625,False,0.030100334448160536,0.020066889632107024,0.010033444816053512,0.010033444816053512,0.030100334448160536,0.020066889632107024,True,True,0,False,model_reviewer_perturbation_not_root
E7c,bounded_vs_directional,ALL,complete_or_compatible_partial,0.013377926421404682,positive,0.90899658203125,False,0.030100334448160536,0.016722408026755852,0.006688963210702341,0.006688963210702341,0.030100334448160536,0.023411371237458196,True,True,0,False,model_reviewer_perturbation_not_root
E7c,bounded_vs_directional,DA,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E7c,bounded_vs_directional,DA,compatible_partial,0.0,zero,1.0,False,0.011976047904191617,0.0,-0.005988023952095809,-0.005988023952095809,0.011976047904191617,0.017964071856287428,False,False,0,False,model_reviewer_perturbation_not_root
E7c,bounded_vs_directional,DA,complete_or_compatible_partial,0.0,zero,1.0,False,0.011976047904191617,0.0,-0.005988023952095809,-0.005988023952095809,0.011976047904191617,0.017964071856287428,False,False,0,False,model_reviewer_perturbation_not_root
E7c,bounded_vs_directional,MCR,clinical_complete,-0.007575757575757576,negative,1.0,False,0.0,-0.007575757575757576,-0.007575757575757576,-0.007575757575757576,0.0,0.007575757575757576,False,False,0,False,model_reviewer_perturbation_not_root
E7c,bounded_vs_directional,MCR,compatible_partial,0.03787878787878788,positive,0.25,False,0.05303030303030303,0.045454545454545456,0.030303030303030304,0.030303030303030304,0.05303030303030303,0.022727272727272728,True,True,0,False,model_reviewer_perturbation_not_root
E7c,bounded_vs_directional,MCR,complete_or_compatible_partial,0.030303030303030304,positive,0.578125,False,0.05303030303030303,0.03787878787878788,0.022727272727272728,0.022727272727272728,0.05303030303030303,0.030303030303030304,True,True,0,False,model_reviewer_perturbation_not_root
E7c,directional_vs_exact,ALL,clinical_complete,-0.0033444816053511705,negative,1.0,False,-0.006688963210702341,-0.0033444816053511705,-0.0033444816053511705,-0.006688963210702341,-0.0033444816053511705,0.0033444816053511705,True,True,0,False,model_reviewer_perturbation_not_root
E7c,directional_vs_exact,ALL,compatible_partial,-0.006688963210702341,negative,0.79052734375,False,-0.0033444816053511705,-0.010033444816053512,0.0033444816053511705,-0.010033444816053512,0.0033444816053511705,0.013377926421404682,False,False,0,False,model_reviewer_perturbation_not_root
E7c,directional_vs_exact,ALL,complete_or_compatible_partial,-0.010033444816053512,negative,0.90899658203125,False,-0.010033444816053512,-0.013377926421404682,0.0,-0.013377926421404682,0.0,0.013377926421404682,False,False,0,False,model_reviewer_perturbation_not_root
E7c,directional_vs_exact,DA,clinical_complete,-0.005988023952095809,negative,1.0,False,-0.011976047904191617,-0.005988023952095809,-0.005988023952095809,-0.011976047904191617,-0.005988023952095809,0.005988023952095809,True,True,0,False,model_reviewer_perturbation_not_root
E7c,directional_vs_exact,DA,compatible_partial,0.0,zero,1.0,False,0.011976047904191617,0.0,0.005988023952095809,0.0,0.011976047904191617,0.011976047904191617,False,False,0,False,model_reviewer_perturbation_not_root
E7c,directional_vs_exact,DA,complete_or_compatible_partial,-0.005988023952095809,negative,1.0,False,0.0,-0.005988023952095809,0.0,-0.005988023952095809,0.0,0.005988023952095809,False,False,0,False,model_reviewer_perturbation_not_root
E7c,directional_vs_exact,MCR,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E7c,directional_vs_exact,MCR,compatible_partial,-0.015151515151515152,negative,0.6875,False,-0.022727272727272728,-0.022727272727272728,0.0,-0.022727272727272728,0.0,0.022727272727272728,False,False,0,False,model_reviewer_perturbation_not_root
E7c,directional_vs_exact,MCR,complete_or_compatible_partial,-0.015151515151515152,negative,0.7265625,False,-0.022727272727272728,-0.022727272727272728,0.0,-0.022727272727272728,0.0,0.022727272727272728,False,False,0,False,model_reviewer_perturbation_not_root
E7c,generic_vs_exact,ALL,clinical_complete,-0.006688963210702341,negative,0.625,False,-0.006688963210702341,-0.006688963210702341,-0.006688963210702341,-0.006688963210702341,-0.006688963210702341,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E7c,generic_vs_exact,ALL,compatible_partial,0.0,zero,1.0,False,0.010033444816053512,-0.0033444816053511705,0.006688963210702341,-0.0033444816053511705,0.010033444816053512,0.013377926421404682,False,False,0,False,model_reviewer_perturbation_not_root
E7c,generic_vs_exact,ALL,complete_or_compatible_partial,-0.006688963210702341,negative,0.8145294189453125,False,0.0033444816053511705,-0.010033444816053512,0.0,-0.010033444816053512,0.0033444816053511705,0.013377926421404682,False,False,0,False,model_reviewer_perturbation_not_root
E7c,generic_vs_exact,DA,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E7c,generic_vs_exact,DA,compatible_partial,-0.005988023952095809,negative,1.0,False,0.005988023952095809,-0.005988023952095809,0.0,-0.005988023952095809,0.005988023952095809,0.011976047904191617,False,False,0,False,model_reviewer_perturbation_not_root
E7c,generic_vs_exact,DA,complete_or_compatible_partial,-0.005988023952095809,negative,1.0,False,0.005988023952095809,-0.005988023952095809,0.0,-0.005988023952095809,0.005988023952095809,0.011976047904191617,False,False,0,False,model_reviewer_perturbation_not_root
