reviewer_id,experiment_id,arm_id,endpoint,n_ita,n_served,positive_n,rate_ita,provenance
reviewer_c,E5,nested_width8,complete_or_compatible_partial,200,164,109,0.545,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E5,remove_non_gold3,clinical_complete,200,200,158,0.79,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E5,remove_non_gold3,compatible_partial,200,200,11,0.055,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E5,remove_non_gold3,complete_or_compatible_partial,200,200,169,0.845,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E6,flat_facts,clinical_complete,300,255,58,0.19333333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E6,flat_facts,compatible_partial,300,255,50,0.16666666666666666,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E6,flat_facts,complete_or_compatible_partial,300,255,108,0.36,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E6,raw_vignette,clinical_complete,300,293,77,0.25666666666666665,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E6,raw_vignette,compatible_partial,300,293,76,0.25333333333333335,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E6,raw_vignette,complete_or_compatible_partial,300,293,153,0.51,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E6,typed_event_graph,clinical_complete,300,256,49,0.16333333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E6,typed_event_graph,compatible_partial,300,256,56,0.18666666666666668,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E6,typed_event_graph,complete_or_compatible_partial,300,256,105,0.35,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E6x,flat_facts_padded,clinical_complete,300,255,58,0.19333333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E6x,flat_facts_padded,compatible_partial,300,255,50,0.16666666666666666,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E6x,flat_facts_padded,complete_or_compatible_partial,300,255,108,0.36,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E6x,flat_facts_unpadded,clinical_complete,300,258,62,0.20666666666666667,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E6x,flat_facts_unpadded,compatible_partial,300,258,48,0.16,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E6x,flat_facts_unpadded,complete_or_compatible_partial,300,258,110,0.36666666666666664,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7b,exact_synonym,clinical_complete,400,399,64,0.16,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7b,exact_synonym,compatible_partial,400,399,159,0.3975,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7b,exact_synonym,complete_or_compatible_partial,400,399,223,0.5575,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7b,legacy_substring,clinical_complete,400,399,51,0.1275,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7b,legacy_substring,compatible_partial,400,399,177,0.4425,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7b,legacy_substring,complete_or_compatible_partial,400,399,228,0.57,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7b,typed_relation,clinical_complete,400,399,66,0.165,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7b,typed_relation,compatible_partial,400,399,156,0.39,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7b,typed_relation,complete_or_compatible_partial,400,399,222,0.555,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7c,bounded_inheritance,clinical_complete,299,297,49,0.16387959866220736,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7c,bounded_inheritance,compatible_partial,299,297,120,0.4013377926421405,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7c,bounded_inheritance,complete_or_compatible_partial,299,297,169,0.5652173913043478,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7c,directional_relation,clinical_complete,299,297,50,0.16722408026755853,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7c,directional_relation,compatible_partial,299,297,117,0.391304347826087,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7c,directional_relation,complete_or_compatible_partial,299,297,167,0.5585284280936454,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7c,exact_control,clinical_complete,299,299,51,0.1705685618729097,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7c,exact_control,compatible_partial,299,299,116,0.3879598662207358,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7c,exact_control,complete_or_compatible_partial,299,299,167,0.5585284280936454,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7c,generic_non_equivalence,clinical_complete,299,296,49,0.16387959866220736,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7c,generic_non_equivalence,compatible_partial,299,296,118,0.39464882943143814,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E7c,generic_non_equivalence,complete_or_compatible_partial,299,296,167,0.5585284280936454,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E8,atemporal_hard_veto,clinical_complete,220,193,31,0.1409090909090909,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E8,atemporal_hard_veto,compatible_partial,220,193,56,0.2545454545454545,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E8,atemporal_hard_veto,complete_or_compatible_partial,220,193,87,0.39545454545454545,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E8,time_scope_soft_invalid_time,clinical_complete,220,125,25,0.11363636363636363,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E8,time_scope_soft_invalid_time,compatible_partial,220,125,37,0.16818181818181818,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E8,time_scope_soft_invalid_time,complete_or_compatible_partial,220,125,62,0.2818181818181818,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E8,time_scope_soft_legal_order,clinical_complete,220,193,32,0.14545454545454545,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E8,time_scope_soft_legal_order,compatible_partial,220,193,61,0.2772727272727273,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E8,time_scope_soft_legal_order,complete_or_compatible_partial,220,193,93,0.42272727272727273,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E8,time_scope_soft_veto,clinical_complete,220,193,35,0.1590909090909091,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E8,time_scope_soft_veto,compatible_partial,220,193,61,0.2772727272727273,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E8,time_scope_soft_veto,complete_or_compatible_partial,220,193,96,0.43636363636363634,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E9,duplicate_anchor,clinical_complete,400,399,47,0.1175,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E9,duplicate_anchor,compatible_partial,400,399,147,0.3675,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E9,duplicate_anchor,complete_or_compatible_partial,400,399,194,0.485,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E9,real_views,clinical_complete,400,400,61,0.1525,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E9,real_views,compatible_partial,400,400,146,0.365,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E9,real_views,complete_or_compatible_partial,400,400,207,0.5175,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E9,role_rotated,clinical_complete,400,400,60,0.15,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E9,role_rotated,compatible_partial,400,400,144,0.36,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E9,role_rotated,complete_or_compatible_partial,400,400,204,0.51,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E9,single_anchor,clinical_complete,400,400,48,0.12,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E9,single_anchor,compatible_partial,400,400,143,0.3575,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,E9,single_anchor,complete_or_compatible_partial,400,400,191,0.4775,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,RCR3,compact4_true3gen,clinical_complete,300,175,14,0.04666666666666667,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,RCR3,compact4_true3gen,compatible_partial,300,175,47,0.15666666666666668,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,RCR3,compact4_true3gen,complete_or_compatible_partial,300,175,61,0.20333333333333334,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,RCR3,lite3_safe,clinical_complete,300,296,24,0.08,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,RCR3,lite3_safe,compatible_partial,300,296,98,0.32666666666666666,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,RCR3,lite3_safe,complete_or_compatible_partial,300,296,122,0.4066666666666667,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,RCR3,rcr3_default,clinical_complete,300,262,16,0.05333333333333334,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,RCR3,rcr3_default,compatible_partial,300,262,88,0.29333333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_c,RCR3,rcr3_default,complete_or_compatible_partial,300,262,104,0.3466666666666667,individual_blinded_model_reviewer_sensitivity_not_root
